User_ID,Product_ID,Purchase,orig
1001676,P00229842,6129,1861
1001676,P00249742,9231,11677
1001676,P00037342,6398,4134
1001676,P00049942,4792,6057
1001676,P00019142,4653,4519
1001676,P00219742,12066,4178
1001676,P00122842,4105,1630
1001676,P00225642,4643,1504
1001676,P00052842,21459,18871
1001676,P00223142,6902,8906
1001676,P00183942,10514,13331
1001676,P00174142,8784,8115
1001676,P00284142,6864,8228
1001676,P00365142,15467,16373
1001676,P00151942,4495,4462
1001676,P00065042,7334,8575
1001676,P00142142,12304,15665
1001676,P00042242,5572,3461
1001676,P00196042,3366,2100
1001676,P00351642,5580,5980
1001676,P0096742,12436,13263
1001676,P0094642,2990,2058
1001676,P00186242,2787,2130
1001676,P00036542,2186,2095
1001676,P00179142,4574,6149
1001676,P00179742,4522,5979
1001676,P00179942,4458,5992
1001676,P00004742,17796,20327
1001676,P00187842,14851,15524
1001676,P00070042,15256,19228
1001676,P00263042,11444,11881
1001676,P00050742,5668,5151
1001676,P00234542,6256,7117
1001676,P00206042,6101,5241
1001676,P00182342,14277,15511
1001676,P00129242,6775,5460
1001676,P00050542,5540,5272
1001676,P00028842,19211,20404
1001677,P00262242,12426,15509
1001678,P00025442,17341,19654
1001678,P00159542,18638,19008
1001678,P00351342,13556,7632
1001678,P00043342,8335,6072
1001678,P00223242,6117,7147
1001678,P00250242,6448,5216
1001679,P00237642,5976,6870
1001679,P00279442,14456,16591
1001679,P00251842,12459,11504
1001679,P00220242,9665,10961
1001679,P00286642,5899,5891
1001679,P00240242,14338,15179
1001679,P00324942,7637,8676
1001679,P00332242,14778,15293
1001680,P00036742,12240,15670
1001680,P00130642,5969,6139
1001680,P00105442,5333,7607
1001680,P00245642,6988,8715
1001680,P00123342,5138,4472
1001680,P00280442,5634,7378
1001680,P00269242,4921,5965
1001680,P00180442,4764,7630
1001680,P00049942,4497,4705
1001680,P00359342,4646,7521
1001680,P00180742,4231,6010
1001680,P00217642,9396,12069
1001680,P00123942,11828,15383
1001680,P00122942,4169,1488
1001680,P00122742,4048,4501
1001680,P00333842,4017,1491
1001680,P00131442,15320,15920
1001680,P00052842,20627,18476
1001680,P00085242,9275,7762
1001680,P00240142,7589,7099
1001680,P00114042,7911,8822
1001680,P00114342,16637,15893
1001680,P00120942,8574,7892
1001680,P00131042,7791,8076
1001680,P00115542,8405,6071
1001680,P00109842,7865,9790
1001680,P00100442,13047,15967
1001680,P00058242,10686,10583
1001680,P00348742,16520,20534
1001680,P00271042,15990,16047
1001680,P00259342,6934,5409
1001680,P00136842,12754,19425
1001680,P00327342,16017,16678
1001680,P00303342,13158,15604
1001680,P00212842,6857,5936
1001680,P00118842,7603,8723
1001680,P00017842,14735,20897
1001680,P00144242,6270,8843
1001680,P00326242,12913,9818
1001680,P00020042,6700,5144
1001680,P00064042,9840,10843
1001680,P00155242,9428,10842
1001680,P00023842,8008,8190
1001680,P00117942,7479,5191
1001680,P00138542,7077,8633
1001680,P00129442,7588,8707
1001680,P00010242,6690,3610
1001680,P00045542,6027,3464
1001680,P00206042,6064,7064
1001680,P00213342,6596,5267
1001680,P00075642,2528,2748
1001680,P00198342,5740,5381
1001680,P00309942,5570,1790
1001680,P00021342,6127,5354
1001680,P00041642,4882,5412
1001680,P00218242,5877,7070
1001680,P00072842,5173,3760
1001680,P00188042,6060,6976
1001680,P00347442,5654,6956
1001680,P00042442,4280,5410
1001680,P00036942,5509,1721
1001680,P00031842,10830,19406
1001680,P00274642,2722,740
1001680,P00167642,5362,3664
1001680,P00059842,5310,7190
1001680,P00219042,3997,1780
1001680,P00184042,17827,15605
1001680,P00070042,13520,15495
1001680,P00221742,11964,12012
1001680,P00136742,12512,11704
1001680,P00253742,11102,11871
1001680,P00218142,10285,12027
1001680,P0096742,12560,16363
1001680,P00225742,7399,3195
1001680,P00110442,17076,20712
1001680,P00305642,16835,20470
1001680,P00064942,8266,1961
1001680,P00059442,17896,20502
1001680,P00126142,8567,5987
1001680,P00239742,8445,9720
1001680,P00346042,14173,16688
1001680,P00148042,7236,8001
1001680,P00300442,7617,5864
1001680,P00082542,5445,4149
1001680,P00003542,7989,3886
1001680,P00147542,8759,3249
1001680,P00052742,9925,16670
1001680,P00050642,9486,8893
1001681,P00201442,16125,19243
1001681,P00367242,4216,6177
1001681,P00010842,9057,9978
1001681,P00316642,3135,2134
1001681,P00177642,8126,8081
1001682,P00111742,18575,21314
1001683,P00110842,16088,8282
1001683,P00219342,5521,3740
1001683,P00153742,7791,7874
1001683,P00026042,7054,6090
1001683,P00121142,8121,7983
1001683,P00226842,3497,1737
1001683,P00179842,2616,1489
1001684,P00051442,9205,10009
1001684,P00174442,7370,7058
1001684,P00361642,7013,8609
1001684,P00312742,11230,17297
1001685,P00039742,4705,7031
1001685,P00322042,6320,7000
1001685,P00273742,14380,15491
1001685,P00178142,7308,10079
1001685,P00277642,11149,12997
1001685,P00100842,6321,3448
1001685,P00285842,6223,5394
1001685,P00270842,5932,5157
1001685,P00331442,7112,4161
1001685,P00056842,16753,20650
1001685,P00271142,6680,6949
1001685,P00201442,14695,11514
1001685,P00117442,6702,5300
1001685,P00214142,7142,9821
1001685,P00014542,7798,6139
1001686,P00013942,6194,3584
1001687,P00010742,16736,11624
1001687,P00356742,6723,7157
1001687,P00068942,5455,7085
1001687,P00188442,7611,5342
1001687,P00227842,10926,12893
1001687,P00228142,5273,7128
1001687,P00316242,4430,1830
1001687,P00120142,7360,3573
1001687,P00343042,7613,8750
1001687,P0094342,2955,2090
1001687,P00058142,10664,13503
1001687,P00085942,13929,16489
1001688,P00213642,5173,3106
1001688,P00090842,5599,7587
1001688,P00125942,15086,18987
1001688,P00032042,13778,15464
1001688,P00242742,14388,4217
1001688,P00122442,11260,11930
1001691,P00192542,13802,11592
1001692,P00120342,7977,8708
1001692,P00113942,9255,9858
1001692,P00111942,9279,9987
1001692,P00287542,9390,7958
1001692,P00246342,7328,7599
1001692,P00117042,15727,19144
1001692,P00020642,7367,7891
1001692,P00033642,7310,6954
1001692,P00120442,8727,8143
1001693,P00117642,18859,18775
1001693,P00090942,15674,15237
1001693,P00031042,8910,7928
1001693,P00175042,7719,7976
1001693,P00120942,8105,6085
1001693,P00113542,8361,7804
1001693,P00319042,6886,7077
1001693,P00261542,15067,12433
1001693,P00125742,7356,3894
1001693,P00181842,5629,6035
1001693,P00052842,18640,23121
1001693,P00205942,6761,7092
1001693,P00058142,10591,11018
1001693,P00109542,6834,5869
1001693,P00046142,14585,11980
1001693,P00219942,15231,15980
1001693,P00028542,17060,20366
1001694,P00238542,5705,7095
1001694,P00041642,4783,3703
1001694,P00070942,12411,13412
1001694,P00000142,11781,8315
1001694,P00130442,8802,8146
1001694,P00174142,7259,5529
1001694,P00255842,18601,20809
1001694,P00101842,16836,12456
1001694,P00120042,16245,8191
1001694,P00198742,15771,11460
1001694,P00278942,16503,18993
1001694,P00000242,10176,10129
1001694,P00278642,7422,8845
1001694,P00206442,10570,15519
1001694,P00288242,6972,7084
1001694,P00049642,7368,5984
1001695,P00112542,15483,19285
1001695,P00270942,14071,15446
1001695,P00295942,12040,12792
1001695,P00016742,7299,11737
1001695,P00115942,8919,10060
1001695,P00111042,18132,20783
1001696,P00025442,16611,19283
1001696,P00147942,16255,19633
1001696,P00114942,16398,18950
1001696,P00073842,13794,15357
1001696,P0097342,10295,7939
1001696,P00053542,10324,8250
1001696,P00031042,8805,9703
1001696,P00058042,8943,9895
1001696,P0099342,6726,6869
1001696,P0099442,17027,16452
1001697,P00027442,8069,6012
1001697,P00110742,17187,15260
1001697,P00114942,15434,15275
1001697,P00119642,16422,15384
1001697,P00313342,7068,8646
1001697,P00128942,14248,19200
1001697,P00059442,17488,16433
1001697,P00114442,8119,5320
1001697,P00086042,8075,9804
1001697,P0098242,14897,15422
1001697,P00355642,13802,20227
1001697,P00008642,1740,2087
1001697,P00331642,2078,1396
1001697,P00085842,1982,1712
1001697,P00164742,2295,2862
1001697,P0097142,1846,1720
1001697,P00279542,8531,7767
1001697,P00216342,11844,13224
1001699,P00115742,17662,19933
1001699,P00200242,8967,8007
1001699,P00087842,2807,1392
1001699,P00188442,7631,6884
1001699,P00100842,7967,7043
1001699,P00117842,8358,8804
1001699,P00113242,16809,19515
1001699,P00112342,2042,947
1001699,P00028842,18626,19964
1001699,P00116342,13606,16253
1001699,P00024142,8267,9918
1001699,P00101942,8998,7961
1001699,P00053642,17167,20940
1001700,P00265242,7955,3709
1001700,P00355142,15157,19597
1001701,P00293242,8042,8053
1001701,P00130642,5246,1758
1001701,P00117442,7176,5319
1001701,P00102242,6951,8027
1001701,P00154242,7792,9868
1001701,P00254142,7710,6139
1001701,P00283942,6308,8658
1001701,P00327242,7334,6955
1001701,P00116842,13750,13027
1001701,P00046242,7655,5974
1001701,P00321742,6295,5344
1001701,P00110242,7306,7852
1001702,P00078842,10010,15317
1001702,P00251542,4361,6077
1001702,P00121142,8902,9809
1001703,P00270942,15357,15283
1001704,P00226242,6058,4674
1001704,P00057942,16455,19426
1001705,P00085742,4207,2757
1001705,P00054242,17096,15863
1001705,P00286642,5745,6063
1001706,P00141542,7047,8732
1001706,P00118542,7759,8882
1001706,P00325942,6107,3518
1001706,P00285642,11344,9828
1001706,P00248742,6544,5254
1001706,P00196442,6490,8839
1001706,P00327742,6964,4254
1001707,P00004742,16905,20323
1001707,P00173542,7406,8725
1001709,P00003442,3108,3479
1001709,P00307742,5961,8789
1001709,P00033042,6388,3564
1001709,P00251942,12097,11433
1001709,P00191842,2837,3472
1001709,P00139542,5791,8848
1001709,P0099742,9279,5724
1001709,P00128342,4422,1858
1001710,P00328042,7607,8001
1001710,P00338542,14267,15777
1001710,P00172842,9715,8295
1001710,P00043642,5881,8635
1001711,P00102842,8084,5901
1001712,P00132842,10516,8075
1001712,P00220742,9571,9570
1001712,P00179742,4019,3176
1001712,P00075542,8000,6071
1001712,P00121242,13553,12721
1001712,P00033142,11967,16363
1001712,P00173342,14465,15616
1001712,P00126442,17564,12570
1001712,P00021742,7209,8880
1001712,P00326742,5902,7548
1001712,P00193542,14321,18970
1001712,P00337642,9256,8185
1001712,P00196642,6002,4100
1001712,P00001642,8066,7856
1001712,P00234842,6550,8813
1001712,P00048442,6711,7014
1001712,P00220942,2748,2387
1001712,P00009242,7234,6129
1001713,P00199442,6277,7152
1001714,P00178642,6447,6907
1001714,P00129842,15578,12639
1001714,P00003442,2395,2821
1001714,P00001142,6319,5239
1001714,P00248142,6316,6900
1001714,P00023742,4899,5289
1001714,P00111042,17485,17047
1001714,P00270842,6433,7185
1001714,P00346642,6461,5934
1001715,P00080342,18358,19327
1001715,P00256542,14318,20206
1001716,P00058042,8935,9832
1001716,P00250642,4464,3216
1001716,P00250942,3362,4505
1001716,P00002542,7760,5964
1001716,P00194542,7386,8032
1001716,P00139942,6678,5297
1001716,P00370342,8064,5849
1001717,P00176642,17661,20651
1001717,P00101342,16913,16215
1001717,P00065042,6905,8630
1001717,P00241242,11650,15691
1001717,P00110742,16364,18954
1001717,P00125142,5789,7539
1001717,P00101842,16787,19984
1001717,P00214142,8057,7781
1001717,P00197542,6570,5479
1001717,P00231142,5664,6941
1001718,P00365242,8066,8676
1001719,P00138542,6661,1791
1001719,P00085242,8780,6125
1001719,P00222142,5789,6904
1001719,P00102242,7171,6113
1001720,P00323942,8520,7925
1001721,P00117942,6460,1818
1001721,P00147242,3653,1931
1001721,P00117442,6493,5459
1001721,P00193142,5296,5259
1001722,P00368242,7897,5392
1001722,P00124342,6331,7575
1001722,P00125142,6861,7617
1001722,P00343542,8036,9831
1001722,P00245342,6859,7637
1001722,P00243342,6589,6072
1001722,P00181342,5216,6021
1001722,P00367742,6035,6103
1001722,P00206742,4494,4445
1001723,P00110742,17484,19650
1001723,P00275842,12691,9923
1001723,P00111042,17573,16853
1001723,P00159542,19710,23227
1001723,P00249742,9324,11897
1001723,P00030842,16303,19396
1001724,P00010742,18527,15363
1001724,P00174442,7605,7098
1001724,P00115842,17259,16891
1001724,P00161442,6753,7050
1001724,P00274342,10297,12888
1001724,P00025442,18461,19525
1001724,P00293242,8856,10040
1001726,P00184242,9279,9847
1001726,P00010942,10520,11994
1001726,P00304442,11593,19050
1001726,P00277842,10241,8200
1001726,P00167942,9186,3809
1001726,P00346342,9600,15902
1001726,P00338442,8911,11838
1001726,P00034442,11664,15800
1001726,P00221042,7966,3998
1001726,P00217542,9159,11439
1001726,P00030842,11006,7712
1001726,P00220142,9996,4196
1001726,P00289842,7019,4370
1001726,P00132942,7913,3936
1001726,P00082842,8144,4475
1001726,P00352542,4985,4393
1001726,P00237242,5969,4468
1001726,P00197342,5546,4268
1001727,P00246142,17189,19166
1001727,P0097242,17764,19579
1001727,P00209742,17376,11552
1001727,P00120042,17230,15600
1001727,P00243942,16245,19508
1001727,P00349942,15050,15458
1001727,P00182742,15516,15558
1001727,P00128042,14097,15363
1001727,P00143642,11715,7738
1001727,P00183942,10545,10633
1001727,P0094342,3176,2830
1001727,P00368342,7328,8569
1001727,P00313542,7899,8825
1001727,P00213242,7951,7187
1001727,P00285842,7258,6894
1001727,P00351842,6664,8744
1001727,P00303242,7139,7090
1001727,P00188542,7023,7022
1001727,P00245842,7402,6884
1001727,P00335242,6628,7149
1001727,P00028142,6309,6975
1001728,P00190042,11090,10755
1001728,P00128942,17275,15435
1001729,P00366842,6211,7941
1001731,P00307542,11764,15588
1001731,P00109542,7198,9912
1001732,P00332242,15550,19364
1001733,P00206042,5745,3443
1001733,P00297442,7723,3308
1001733,P00035742,4598,4560
1001733,P00059742,11113,12052
1001733,P00024142,7566,7783
1001733,P00152242,11759,7599
1001733,P00208342,13999,7600
1001733,P00354342,5128,5420
1001733,P00334042,15677,11401
1001733,P00049942,3946,4519
1001733,P00082242,4158,2946
1001733,P00270242,8200,8139
1001733,P00111242,16674,19415
1001733,P00240442,13554,12224
1001733,P00022742,8041,7761
1001733,P00010242,6597,5235
1001733,P00309242,7070,6871
1001733,P00006842,6596,5436
1001733,P00054242,15852,12033
1001733,P00304342,15679,15692
1001733,P00234642,12930,12015
1001733,P00180542,3904,3036
1001733,P00082542,4982,5929
1001733,P00303042,6035,7012
1001733,P00312842,11859,12603
1001733,P00209942,6795,5435
1001733,P00238342,8076,9697
1001733,P00349242,8009,10047
1001733,P00040442,5889,8566
1001733,P00304942,13624,19953
1001733,P00015742,16650,20486
1001733,P00324442,5949,5956
1001733,P00110642,6817,7023
1001734,P00102342,7951,9797
1001734,P00176642,17133,20647
1001735,P00161942,7002,5218
1001735,P00313042,6443,5299
1001735,P00249142,5823,7003
1001735,P00255542,5986,3622
1001735,P00182342,13130,7620
1001735,P00248142,6260,7000
1001735,P00077042,4511,5389
1001736,P00189742,11009,9847
1001736,P00195942,9540,13649
1001736,P00226342,5376,3097
1001736,P00324642,6381,8093
1001736,P00221842,11117,8086
1001736,P00237642,5376,6966
1001737,P00329342,6219,5271
1001737,P00335242,5979,7049
1001737,P00180442,4541,3151
1001737,P00225842,8484,9950
1001737,P00180542,3948,4530
1001737,P00317342,6676,4169
1001737,P00049542,8100,6145
1001737,P00289342,6801,3652
1001737,P00150942,14128,15933
1001737,P00144642,14669,19649
1001737,P00062842,14311,15183
1001737,P00208742,15493,15675
1001737,P00020742,5698,3676
1001737,P00144242,6482,5342
1001737,P00022142,11731,15670
1001737,P00129342,13151,19040
1001737,P00296042,7883,5967
1001737,P00256642,6098,5466
1001737,P00102142,788,578
1001737,P00055142,6137,7059
1001737,P00000142,11475,13348
1001737,P00109542,7425,2125
1001737,P00018342,5795,6096
1001737,P00031942,4844,4636
1001737,P00078542,12576,15604
1001737,P00027042,5309,5216
1001737,P00270042,5290,5919
1001737,P00222042,9542,7980
1001737,P00040642,4464,3480
1001737,P00197242,2047,1412
1001737,P00267642,6836,4156
1001738,P00330242,5742,5231
1001738,P00294442,10864,10592
1001738,P00029142,7875,7797
1001738,P00240042,5857,6875
1001739,P00255842,17387,16724
1001740,P00085242,9247,5986
1001740,P00086342,8943,9991
1001740,P00109842,7976,9962
1001740,P00313542,7593,7089
1001740,P00117842,7056,5283
1001741,P00237542,18288,19652
1001741,P00118342,13710,15924
1001741,P00350442,12428,13147
1001741,P00209742,16241,15897
1001741,P00184242,18350,14084
1001741,P00226242,5602,7508
1001741,P00352842,12502,15989
1001741,P00032342,4668,2963
1001741,P00245742,15468,12999
1001741,P00053342,9720,4043
1001741,P00050642,9878,4811
1001741,P00114342,18012,19172
1001741,P00111242,16311,19201
1001741,P00274242,16626,19163
1001741,P00334242,16892,19373
1001741,P00046142,16107,15497
1001741,P00028842,17423,20377
1001741,P00101342,17172,19896
1001741,P00252742,8796,10020
1001741,P00131142,8251,8073
1001741,P00002542,8170,5949
1001741,P00115642,8976,9727
1001741,P00370342,8740,7845
1001741,P00176742,8868,7946
1001741,P00176242,8808,9808
1001741,P00117242,8971,9943
1001741,P00089942,8676,7951
1001741,P00113742,7968,8722
1001741,P00083342,7535,7130
1001741,P00040442,6374,6951
1001742,P00110542,8799,9868
1001742,P00122542,5412,4637
1001742,P00344242,8657,8112
1001743,P00265242,7569,8777
1001743,P00351342,13875,12051
1001743,P00184242,19946,4706
1001743,P00025642,2700,3507
1001744,P00051442,8908,9993
1001744,P00207942,16197,20038
1001744,P00121342,17998,19141
1001744,P00114442,7826,8688
1001744,P00003942,6369,6940
1001744,P00035842,6145,5324
1001744,P00177942,7029,8702
1001744,P00013942,6407,5254
1001745,P00255842,18306,20430
1001745,P00318942,7474,7888
1001745,P00105142,15054,15431
1001745,P00263642,15199,16107
1001746,P00105142,18156,19480
1001746,P00270942,17306,19445
1001746,P00217142,15759,18965
1001746,P00145042,17774,12035
1001746,P00154042,16137,19645
1001746,P00016742,12659,11909
1001746,P00255742,12318,13397
1001746,P00058342,12198,13573
1001746,P00192242,11832,13657
1001746,P0096142,11767,13584
1001746,P00053842,4301,3541
1001746,P00100442,15753,16466
1001746,P00119042,8510,8705
1001747,P00155442,6960,12064
1001747,P00194342,6773,2895
1001747,P00057942,10490,11410
1001748,P00341342,14387,15831
1001748,P00359242,13011,8062
1001748,P00262242,12152,11736
1001748,P00028542,16135,16268
1001748,P0097142,1113,1408
1001748,P00119142,10021,5328
1001748,P00355942,7335,7936
1001748,P00031042,8080,6204
1001748,P00248542,5985,5967
1001748,P00036442,16672,12868
1001748,P00317442,13113,11471
1001748,P00370642,7082,5949
1001748,P00125642,5119,5234
1001748,P00185142,1002,751
1001748,P00259142,6098,7049
1001748,P00290542,5309,5465
1001748,P00254942,13772,16370
1001748,P00062842,11179,12069
1001749,P00026742,4065,3945
1001749,P00054442,5876,9941
1001749,P00237942,6182,7855
1001749,P00339042,5765,7186
1001749,P00310542,6085,4143
1001749,P00323942,6305,6076
1001749,P00243942,11249,8122
1001749,P00319342,5080,7072
1001749,P00228242,5372,6183
1001749,P00159542,15793,14376
1001749,P00081142,14091,8579
1001749,P00197942,12123,15925
1001749,P00350542,6144,2233
1001749,P00331742,3742,5922
1001749,P00010842,6746,8012
1001749,P00118742,5549,5151
1001749,P00103242,6545,5984
1001749,P00012142,5579,3689
1001749,P00042842,5126,5161
1001749,P00240942,6104,2164
1001749,P00075542,6304,7791
1001750,P00256542,12995,20218
1001750,P00350942,9926,3020
1001751,P00308542,13859,15791
1001752,P00212742,7021,8781
1001752,P00251342,5589,5444
1001752,P00194242,4479,4454
1001752,P00140742,14307,15582
1001752,P00351342,13205,11638
1001752,P00210042,7324,9810
1001752,P00348542,14206,19492
1001752,P0097242,16754,19402
1001752,P00046142,14806,15320
1001752,P00303342,14280,11445
1001752,P00221142,13677,11418
1001752,P00221942,11068,11649
1001752,P00127642,14745,15670
1001752,P00032842,7917,8019
1001752,P00014242,7426,6177
1001752,P00216342,10699,13654
1001752,P00117742,7523,9705
1001753,P00363742,6264,6894
1001753,P00256542,14859,16598
1001753,P00015842,15179,12093
1001753,P00303342,15818,11438
1001753,P00006942,14379,19075
1001753,P00034442,14759,7902
1001753,P00148542,13618,19341
1001753,P00016742,11956,4370
1001753,P00343842,17620,20292
1001753,P00009742,17193,20639
1001753,P00192542,14055,7860
1001753,P00196342,11432,9731
1001753,P00357642,7127,6924
1001753,P00103342,8509,9908
1001753,P00115642,8749,5928
1001753,P00117442,7497,8869
1001753,P00086042,8478,10069
1001754,P00112142,14313,11666
1001754,P00017542,5756,8699
1001754,P00057642,14698,15693
1001755,P00370242,6456,5190
1001755,P00220442,7285,8755
1001755,P00042742,7110,7077
1001755,P00238542,5936,5259
1001755,P00100442,13328,16247
1001755,P00251942,12011,11983
1001755,P00343042,6478,6957
1001755,P00252042,5582,5448
1001755,P00283042,4252,3677
1001755,P00225442,11726,12113
1001755,P00047242,9663,7790
1001755,P00355942,8118,8050
1001755,P00106042,7645,8877
1001755,P00115142,16145,11569
1001755,P00318742,14166,19419
1001755,P00309242,7084,8685
1001756,P00253142,11877,15174
1001756,P00216342,10795,11058
1001756,P00338442,12520,19374
1001756,P00249842,5846,2037
1001757,P00329542,15376,15511
1001757,P00112542,17529,15443
1001757,P00323942,8793,10011
1001757,P00345842,11975,13306
1001757,P00339842,13871,15703
1001757,P00016842,10063,4333
1001757,P00127342,12720,15426
1001757,P00050642,8555,4918
1001757,P00190142,11156,8423
1001757,P00267942,6567,10067
1001757,P00036842,14960,15610
1001757,P00034442,15351,11709
1001757,P00268442,8176,8049
1001757,P00064442,9726,12857
1001757,P00127242,14242,15476
1001757,P00034042,15134,15530
1001757,P00139742,6205,1951
1001758,P00253142,12052,7992
1001758,P00000142,11809,10617
1001758,P00219942,15081,16670
1001758,P00178942,7341,8878
1001758,P00270842,6848,5314
1001758,P00037942,7649,7758
1001758,P00075842,13201,18345
1001758,P00360842,6722,8610
1001758,P00282642,7198,7140
1001758,P00022442,7544,7993
1001758,P00021642,7810,4127
1001758,P00032642,605,948
1001758,P00324842,8061,8016
1001758,P00109042,8273,8079
1001758,P0094742,10067,9880
1001758,P00173042,417,937
1001758,P00054742,8030,7819
1001758,P00207442,13228,8252
1001758,P00026742,6532,7810
1001759,P00034742,7636,7037
1001759,P00338442,12924,15355
1001759,P00003242,7820,6134
1001759,P00251842,11824,12073
1001759,P00278642,7379,7039
1001759,P00159442,6365,8886
1001759,P00213342,6388,3516
1001759,P00182342,13533,12087
1001759,P00151042,5511,3629
1001760,P00190042,10990,10660
1001760,P00085542,7708,6967
1001760,P00223242,6407,5456
1001760,P00124242,5521,5922
1001761,P00005942,7453,6368
1001761,P00187442,8001,13114
1001761,P00235942,2611,3078
1001761,P00233542,11338,4458
1001761,P00345642,8376,7710
1001762,P00110742,17196,15220
1001762,P00279642,16851,20393
1001763,P00117442,6462,7154
1001764,P00364842,8088,6892
1001764,P00125042,6664,7409
1001764,P00035742,5653,6006
1001764,P00354342,6466,8768
1001764,P00180242,5615,6085
1001764,P00181742,5512,6158
1001764,P00057942,19275,19032
1001764,P00142942,16563,19102
1001764,P00053542,13608,11846
1001764,P00164942,15097,15264
1001764,P00295042,14686,11816
1001764,P00221842,15585,19681
1001764,P00146042,13987,12072
1001764,P00170342,13990,15270
1001764,P00136742,16953,15304
1001764,P00138242,12361,15669
1001764,P00325742,11667,12790
1001764,P00044242,11366,13040
1001764,P00185342,9849,10721
1001764,P00156842,3179,2132
1001764,P00057342,3430,3526
1001764,P00331942,7573,8882
1001764,P00273942,7785,7095
1001764,P00251442,7151,5417
1001764,P00249142,6843,8580
1001764,P00225542,6561,6892
1001764,P00248142,7378,8598
1001764,P00206042,6722,6948
1001764,P00142742,6780,6948
1001764,P00152942,6191,7045
1001764,P00219342,5923,7085
1001764,P00105042,5714,5249
1001764,P00013142,6396,8706
1001764,P00034642,3337,2844
1001765,P00105142,17373,15717
1001765,P00074342,6942,8727
1001765,P00139542,6621,5416
1001765,P00294542,8944,7820
1001766,P00368342,6359,6888
1001766,P00328042,7433,7778
1001767,P00321942,5683,7170
1001767,P00237542,15707,18952
1001767,P00109942,7187,9730
1001767,P00033942,6247,3596
1001767,P00230842,7514,7795
1001767,P00158742,5999,7008
1001767,P00213742,7896,8070
1001767,P00084842,8071,7947
1001767,P00226342,4389,5996
1001767,P00114342,15522,19294
1001767,P00280742,16045,19984
1001767,P00057942,13891,12094
1001767,P00107642,6258,5299
1001767,P00129642,6832,7167
1001767,P00343042,6496,6860
1001767,P00183342,5016,3469
1001768,P00109742,7295,6084
1001768,P00110542,8336,9848
1001768,P00298542,14601,12807
1001768,P00232642,5864,5994
1001769,P00278642,6455,8820
1001769,P00255942,12170,8020
1001770,P00117942,6712,5370
1001770,P00251242,6467,5339
1001770,P00128042,13118,15670
1001771,P00112142,16359,19606
1001774,P00179342,3203,3010
1001775,P00276342,6654,7026
1001775,P00331842,16026,16588
1001775,P00208742,14184,11988
1001775,P00182242,14380,11664
1001776,P00342042,3871,3077
1001776,P00270942,14683,11501
1001776,P00280442,4781,4541
1001776,P00102242,7107,7991
1001776,P00022942,6648,5337
1001776,P00057242,5362,6982
1001776,P00214342,5367,6926
1001776,P00179042,3777,4440
1001776,P00179242,3801,4442
1001776,P00307542,12550,12085
1001776,P00276842,4670,5148
1001777,P00112942,15692,15753
1001777,P00113942,7944,9711
1001777,P00280742,16046,12607
1001778,P00249142,5914,6888
1001778,P00289842,10834,15760
1001778,P00265542,5972,7101
1001778,P00263442,11982,16451
1001778,P00055642,2337,2066
1001778,P00036142,5228,5462
1001778,P00219542,5371,5474
1001778,P00304142,5782,5411
1001778,P00295742,6944,7794
1001778,P00357842,5193,8805
1001778,P00365042,10013,12436
1001778,P00144642,13562,19655
1001778,P00320942,8858,11739
1001778,P00179542,4440,6022
1001778,P00296242,7465,10082
1001778,P00074342,5900,5447
1001778,P00294342,7348,7801
1001778,P00302542,5054,7158
1001778,P00053542,10778,15186
1001778,P00125042,5545,5892
1001778,P00100442,12964,13001
1001778,P00169742,12363,11679
1001778,P00274642,2172,2064
1001778,P00058242,10218,10604
1001778,P00221042,11980,11389
1001778,P00117942,7200,6998
1001778,P00187942,3028,2155
1001778,P00122442,12737,12004
1001778,P00223942,6062,5186
1001778,P00014542,8258,10066
1001778,P00279542,8285,7917
1001778,P00194542,7458,8000
1001778,P00058442,6442,6893
1001779,P00329542,13635,7735
1001779,P00022842,4847,2050
1001780,P0097142,204,1736
1001780,P00114042,5837,5433
1001780,P00031042,7780,10063
1001780,P00220142,11193,12059
1001780,P00345642,8600,11760
1001780,P00217242,9205,7992
1001780,P00144042,8793,6415
1001780,P00177142,6985,8087
1001780,P00057742,11587,9865
1001780,P00046142,12441,11639
1001780,P00178142,6392,6022
1001780,P00058342,8509,5280
1001780,P00223542,11971,12125
1001780,P00296942,5898,5817
1001780,P00163842,5833,5822
1001780,P00270842,5101,7058
1001780,P00316642,1423,2160
1001780,P00181942,2807,3022
1001780,P00242342,6268,7816
1001780,P00307142,6346,5853
1001780,P00286642,3467,6181
1001781,P00233042,12068,4466
1001781,P00069242,7128,9812
1001781,P00074642,5470,3641
1001782,P00090842,5244,6165
1001784,P00121542,7358,2319
1001785,P00242742,14067,15651
1001785,P00350942,10734,13318
1001786,P0099242,7445,6087
1001787,P00034042,15065,11682
1001787,P00044142,6857,4182
1001788,P00193242,14144,16449
1001788,P00114342,16580,15433
1001789,P00334242,17668,15764
1001790,P00369942,6651,3677
1001790,P00105142,16171,15348
1001790,P00173042,1138,928
1001790,P00339842,14602,15360
1001790,P00120342,6988,6966
1001790,P00000142,12389,8029
1001790,P00004542,6276,5424
1001790,P00010242,6763,8683
1001790,P00182442,5727,8849
1001790,P00037142,15538,19660
1001790,P00254242,5510,5180
1001790,P00177542,16407,19649
1001790,P00266642,16163,15297
1001790,P00128942,17590,18979
1001790,P00116142,21366,23502
1001790,P00317042,8471,2999
1001790,P00210942,6820,1837
